SMILES,DATABASE,ID,PROGRAM,FRAGMENTS,DATASET,PROGRAM_SCORE,SMILES_chiral,SMILES_no_chiral
C1(=O)[C@](CC(=O)N1)(NCNC/C=C(/C(=O)O)\CC1=NON=C1CNC(=O)Nc1ccc(c(c1)F)F)CO,LB_DNMT1,LBACT06_042,LigBuilder,DNMT1 actives,LB_ACTIVE06,8.15,O=C1C[C@](CO)(NCN=CCC(Cc2nonc2CNC(=O)Nc2ccc(F)c(F)c2)C(=O)O)C(=O)N1,O=C1CC(CO)(NCN=CCC(Cc2nonc2CNC(=O)Nc2ccc(F)c(F)c2)C(=O)O)C(=O)N1
OCCC/C=C(\N)/C1=NCN(C=N1)CCC[C@@H](C1=C(NN=C1C(=O)CO)O)NC(=O)c1ccc(cc1)O,LB_DNMT1,LBACT02_081,LigBuilder,DNMT1 actives,LB_ACTIVE02,8.03,N=C(CCCCO)C1=NCN(CCCC(NC(=O)c2ccc(O)cc2)c2c(C(=O)CO)[nH][nH]c2=O)C=N1,N=C(CCCCO)C1=NCN(CCCC(NC(=O)c2ccc(O)cc2)c2c(C(=O)CO)[nH][nH]c2=O)C=N1
C1=C(OC=C1CN(CC1=C(NC(=N1)CC(=O)O)/C=C/CCl)CCO)COC(=O)c1ccc(c(c1)O)Br,LB_DNMT1,LBACT07_127,LigBuilder,DNMT1 actives,LB_ACTIVE07,7.59,O=C(O)C=c1nc(CCCCl)c(=CN(CCO)Cc2coc(COC(=O)c3ccc(Br)c(O)c3)c2)[nH]1,O=C(O)C=c1nc(CCCCl)c(=CN(CCO)Cc2coc(COC(=O)c3ccc(Br)c(O)c3)c2)[nH]1
OCCC/C=C(\N)/C1=NCN(C=N1)CCC[C@H](C1=C(NN=C1)O)CO,LB_DNMT1,LBACT02_064,LigBuilder,DNMT1 actives,LB_ACTIVE02,7.53,N=C(CCCCO)C1=NCN(CCC[C@@H](CO)c2c[nH][nH]c2=O)C=N1,N=C(CCCCO)C1=NCN(CCCC(CO)c2c[nH][nH]c2=O)C=N1
OCCC/C=C(\N)/C1=NCN(C=N1)CCC[C@@H](C1=C(NN=C1C(=O)CO)O)CCC(=O)NC,LB_DNMT1,LBACT02_021,LigBuilder,DNMT1 actives,LB_ACTIVE02,7.53,CNC(=O)CCC(CCCN1C=NC(C(=N)CCCCO)=NC1)c1c(C(=O)CO)[nH][nH]c1=O,CNC(=O)CCC(CCCN1C=NC(C(=N)CCCCO)=NC1)c1c(C(=O)CO)[nH][nH]c1=O
C1=C(OC=C1CCN1C(=NN=C1C(=C(C)C)CO)CF)COC(=O)c1ccc(c(c1)O)Br,LB_DNMT1,LBACT07_138,LigBuilder,DNMT1 actives,LB_ACTIVE07,7.52,CC(C)=C(CO)c1nnc(CF)n1CCc1coc(COC(=O)c2ccc(Br)c(O)c2)c1,CC(C)=C(CO)c1nnc(CF)n1CCc1coc(COC(=O)c2ccc(Br)c(O)c2)c1
C1(=C(OC=C1CCN1C=NN=C1C(=O)CO)COC(=O)c1ccc(c(c1)O)Br)C(=O)[C@@H](CO)F,LB_DNMT1,LBACT07_123,LigBuilder,DNMT1 actives,LB_ACTIVE07,7.52,O=C(OCc1occ(CCn2cnnc2C(=O)CO)c1C(=O)C(F)CO)c1ccc(Br)c(O)c1,O=C(OCc1occ(CCn2cnnc2C(=O)CO)c1C(=O)C(F)CO)c1ccc(Br)c(O)c1
C(=C\C(=O)Nc1cc(ccc1I)CC(=O)OCC(=O)O)/[C@@](O)(C1=NON=C1)C(=O)O,LB_DNMT1,LBACT05_012,LigBuilder,DNMT1 actives,LB_ACTIVE05,7.51,O=C(O)COC(=O)Cc1ccc(I)c(NC(=O)/C=C/[C@](O)(C(=O)O)c2cnon2)c1,O=C(O)COC(=O)Cc1ccc(I)c(NC(=O)C=CC(O)(C(=O)O)c2cnon2)c1
C1(=O)[C@](CCO1)(N(CC1=COC(=C1)C[NH3+])CC(=O)CCCc1cc(cc(c1)O)CNC)C(=O)C#CCO,LB_DNMT1,LBACT02_129,LigBuilder,DNMT1 actives,LB_ACTIVE02,7.45,CNCc1cc(O)cc(CCCC(=O)CN(Cc2coc(CN)c2)[C@@]2(C(=O)C#CCO)CCOC2=O)c1,CNCc1cc(O)cc(CCCC(=O)CN(Cc2coc(CN)c2)C2(C(=O)C#CCO)CCOC2=O)c1
C1(=CN[C@@H](NC1)C(=O)O)C(=O)CNCCC1=NC(=NO1)CCc1c(C(=O)O)cccc1,LB_DNMT1,LBACT06_060,LigBuilder,DNMT1 actives,LB_ACTIVE06,7.44,O=C(O)c1ccccc1CCc1noc(CCNCC(O)c2cnc(C(O)O)nc2)n1,O=C(O)c1ccccc1CCc1noc(CCNCC(O)c2cnc(C(O)O)nc2)n1
C1=C(OC=C1CCN1C(=NN=C1CO)[C@@H](C=C)CF)COC(=O)c1ccc(c(c1)O)Br,LB_DNMT1,LBACT07_146,LigBuilder,DNMT1 actives,LB_ACTIVE07,7.42,C=CC(CF)c1nnc(CO)n1CCc1coc(COC(=O)c2ccc(Br)c(O)c2)c1,C=CC(CF)c1nnc(CO)n1CCc1coc(COC(=O)c2ccc(Br)c(O)c2)c1
C(=C\c1cc(cc(c1)Br)F)(/c1cc(ccc1C(=O)O)O)\C(=O)CN,LB_DNMT1,LBACT05_186,LigBuilder,DNMT1 actives,LB_ACTIVE05,7.41,NCC(=O)/C(=C\c1cc(F)cc(Br)c1)c1cc(O)ccc1C(=O)O,NCC(=O)C(=Cc1cc(F)cc(Br)c1)c1cc(O)ccc1C(=O)O
C(=C(\c1cc(cc(c1)Br)F)/CC[NH2+]C[C@H](C)CC(=O)O)/c1cc(ccc1C(=O)O)O,LB_DNMT1,LBACT05_246,LigBuilder,DNMT1 actives,LB_ACTIVE05,7.36,C[C@@H](CNCC=C(Cc1cc(O)ccc1C(=O)O)c1cc(F)cc(Br)c1)CC(=O)O,CC(CNCC=C(Cc1cc(O)ccc1C(=O)O)c1cc(F)cc(Br)c1)CC(=O)O
OCCC/C=C(\N)/C1=NCN(C=N1)CCC[C@@H](C1=C(NN=C1)O)NC(=O)c1ccc(c(c1)O)N,LB_DNMT1,LBACT02_105,LigBuilder,DNMT1 actives,LB_ACTIVE02,7.36,N=C(CCCCO)C1=NCN(CCCC(NC(=O)c2ccc(N)c(O)c2)c2c[nH][nH]c2=O)C=N1,N=C(CCCCO)C1=NCN(CCCC(NC(=O)c2ccc(N)c(O)c2)c2c[nH][nH]c2=O)C=N1
OCCC/C=C(\N)/C1=NCN(C=N1)CCCCC1=C(NN=C1[C@@H](C)[NH3+])O,LB_DNMT1,LBACT02_010,LigBuilder,DNMT1 actives,LB_ACTIVE02,7.35,CC(N)c1[nH][nH]c(=O)c1CCCCN1C=NC(C(=N)CCCCO)=NC1,CC(N)c1[nH][nH]c(=O)c1CCCCN1C=NC(C(=N)CCCCO)=NC1
C1=C(OC=C1CN(CC1=C(NC(=N1)CC(=O)O)C=C)CCO)COC(=O)c1ccc(c(c1)O)Br,LB_DNMT1,LBACT07_092,LigBuilder,DNMT1 actives,LB_ACTIVE07,7.35,CC=c1[nH]c(=CC(=O)O)nc1CN(CCO)Cc1coc(COC(=O)c2ccc(Br)c(O)c2)c1,CC=c1[nH]c(=CC(=O)O)nc1CN(CCO)Cc1coc(COC(=O)c2ccc(Br)c(O)c2)c1
Oc1cccc(c1)/C(=C\C(=O)Nc1cc(c(nc1)N)[C@H](N)O)/C(=O)c1ccncc1,LB_DNMT1,LBACT08_080,LigBuilder,DNMT1 actives,LB_ACTIVE08,7.32,N=c1[nH]cc(NC(=O)CC(C(=O)c2ccncc2)c2cccc(O)c2)cc1C(N)=O,N=c1[nH]cc(NC(=O)CC(C(=O)c2ccncc2)c2cccc(O)c2)cc1C(N)=O
C1(=NC(=NO1)CN/C(=C\C1=CCC(=C1)CN(C)CN)/CN)[C@@H](F)C1=CC(=O)C(=CN1)CN,LB_DNMT1,LBACT08_031,LigBuilder,DNMT1 actives,LB_ACTIVE08,7.31,CN(CN)CC1=CC(CC(C=N)NCc2noc(C(F)c3cc(=O)c(CN)c[nH]3)n2)=CC1,CN(CN)CC1=CC(CC(C=N)NCc2noc(C(F)c3cc(=O)c(CN)c[nH]3)n2)=CC1
C1(=C(OC=C1CN(CC1=C(NC(=N1)CC(=O)O)C=C)CCO)COC(=O)c1ccc(c(c1)O)Br)CC(=O)O,LB_DNMT1,LBACT07_153,LigBuilder,DNMT1 actives,LB_ACTIVE07,7.31,CC=c1[nH]c(=CC(=O)O)nc1CN(CCO)Cc1coc(COC(=O)c2ccc(Br)c(O)c2)c1CC(=O)O,CC=c1[nH]c(=CC(=O)O)nc1CN(CCO)Cc1coc(COC(=O)c2ccc(Br)c(O)c2)c1CC(=O)O
OCCC/C=C(\N)/C1=NCN(C=N1)CCC[C@@H](C1=C(NN=C1)O)NC(=O)c1cc(ccc1Cl)Cl,LB_DNMT1,LBACT02_062,LigBuilder,DNMT1 actives,LB_ACTIVE02,7.29,N=C(CCCCO)C1=NCN(CCC[C@H](NC(=O)c2cc(Cl)ccc2Cl)c2c[nH][nH]c2=O)C=N1,N=C(CCCCO)C1=NCN(CCCC(NC(=O)c2cc(Cl)ccc2Cl)c2c[nH][nH]c2=O)C=N1
C1=C(OC(=C1CN(CC1=CNC(=N1)CC(=O)O)CCO)C#C)COC(=O)c1ccc(c(c1)O)Br,LB_DNMT1,LBACT07_101,LigBuilder,DNMT1 actives,LB_ACTIVE07,7.29,C#Cc1oc(COC(=O)c2ccc(Br)c(O)c2)cc1CN(CCO)Cc1c[nH]c(CC(=O)O)n1,C#Cc1oc(COC(=O)c2ccc(Br)c(O)c2)cc1CN(CCO)Cc1c[nH]c(CC(=O)O)n1
C(=C\C1=CCON1[C@H](Cl)COCN)/c1cc(ccc1C(=O)O)O,LB_DNMT1,LBACT05_056,LigBuilder,DNMT1 actives,LB_ACTIVE05,7.28,NCOC[C@@H](Cl)N1OCC=C1/C=C/c1cc(O)ccc1C(=O)O,NCOCC(Cl)N1OCC=C1C=Cc1cc(O)ccc1C(=O)O
c1c(cc2c(c1)NCO2)OC/C=C(/CN)\c1ccc(cc1C(=O)O)C1=NOC(=C1CCCl)C(=O)N,LB_DNMT1,LBACT10_017,LigBuilder,DNMT1 actives,LB_ACTIVE10,7.28,NC/C(=C/COc1ccc2c(c1)OCN2)c1ccc(-c2noc(C(N)=O)c2CCCl)cc1C(=O)O,NCC(=CCOc1ccc2c(c1)OCN2)c1ccc(-c2noc(C(N)=O)c2CCCl)cc1C(=O)O
OCCC/C=C(\N)/C1=NCN(C=N1)CCC[C@@H](C1=C(NN=C1C(=O)CO)O)CC(=O)O,LB_DNMT1,LBACT02_046,LigBuilder,DNMT1 actives,LB_ACTIVE02,7.25,N=C(CCCCO)C1=NCN(CCCC(CC(=O)O)c2c(C(=O)CO)[nH][nH]c2=O)C=N1,N=C(CCCCO)C1=NCN(CCCC(CC(=O)O)c2c(C(=O)CO)[nH][nH]c2=O)C=N1
OCCC/C=C(\N)/C1=NCN(C=N1)CCC[C@@H](C1=C(NN=C1C(=O)CO)O)CCl,LB_DNMT1,LBACT02_052,LigBuilder,DNMT1 actives,LB_ACTIVE02,7.24,N=C(CCCCO)C1=NCN(CCCC(CCl)c2c(C(=O)CO)[nH][nH]c2=O)C=N1,N=C(CCCCO)C1=NCN(CCCC(CCl)c2c(C(=O)CO)[nH][nH]c2=O)C=N1
C1=C(OC=C1CN(CC1=C(NC(=N1)CC(=O)O)/C=C/CCC(=O)O)CCO)COC(=O)c1ccc(c(c1)O)Br,LB_DNMT1,LBACT07_150,LigBuilder,DNMT1 actives,LB_ACTIVE07,7.24,O=C(O)C=CCCc1[nH]c(CC(=O)O)nc1CN(CCO)Cc1coc(COC(=O)c2ccc(Br)c(O)c2)c1,O=C(O)C=CCCc1[nH]c(CC(=O)O)nc1CN(CCO)Cc1coc(COC(=O)c2ccc(Br)c(O)c2)c1
C(=C)(c1cc(ccc1C(=O)O)O)C1=NNN=C1C(CO)CO,LB_DNMT1,LBACT05_138,LigBuilder,DNMT1 actives,LB_ACTIVE05,7.23,CC(c1cc(O)ccc1C(=O)O)c1[nH]nnc1C(C=O)CO,CC(c1cc(O)ccc1C(=O)O)c1[nH]nnc1C(C=O)CO
c1c(nc(nc1[C@H](CC(=O)O)OC1=CC=NN1)O)CCCNCN,LB_DNMT1,LBACT02_014,LigBuilder,DNMT1 actives,LB_ACTIVE02,7.2,NCNCCCc1cc(C(CC(=O)O)Oc2cc[nH]n2)[nH]c(=O)n1,NCNCCCc1cc(C(CC(=O)O)Oc2cc[nH]n2)[nH]c(=O)n1
OCCC/C(=C(\N)/C1=NCN(C=N1)CCCCC1=C(NN=C1C(=O)CO)O)/CCCCCCCCCC,LB_DNMT1,LBACT02_090,LigBuilder,DNMT1 actives,LB_ACTIVE02,7.2,CCCCCCCCCCC(CCCO)C(=N)C1=NCN(CCCCc2c(C(=O)CO)[nH][nH]c2=O)C=N1,CCCCCCCCCCC(CCCO)C(=N)C1=NCN(CCCCc2c(C(=O)CO)[nH][nH]c2=O)C=N1
C(=O)(O)C1=C(CNCN1)C1=COC=C1C(=O)CCC/C=C(\c1cc(ccc1OCCCN)F)/CN,LB_DNMT1,LBACT09_018,LigBuilder,DNMT1 actives,LB_ACTIVE09,7.19,NCCCOc1ccc(F)cc1/C(=C\CCCC(=O)c1cocc1C1C=NCNC1C(=O)O)CN,NCCCOc1ccc(F)cc1C(=CCCCC(=O)c1cocc1C1C=NCNC1C(=O)O)CN
OCCC/C(=C(\N)/C1=NCN(C=N1)CCCCC1=C(NN=C1C(=O)CO)O)/CCCCCC,LB_DNMT1,LBACT02_023,LigBuilder,DNMT1 actives,LB_ACTIVE02,7.19,CCCCCCC(CCCO)C(=N)C1=NCN(CCCCc2c(C(=O)CO)[nH][nH]c2=O)C=N1,CCCCCCC(CCCO)C(=N)C1=NCN(CCCCc2c(C(=O)CO)[nH][nH]c2=O)C=N1
C1=C(OC=C1CN(CC1=CNC(=N1)CC(=O)O)C[C@@H](O)CBr)COC(=O)c1ccc(c(c1)O)Br,LB_DNMT1,LBACT07_088,LigBuilder,DNMT1 actives,LB_ACTIVE07,7.18,O=C(O)Cc1nc(CN(Cc2coc(COC(=O)c3ccc(Br)c(O)c3)c2)C[C@@H](O)CBr)c[nH]1,O=C(O)Cc1nc(CN(Cc2coc(COC(=O)c3ccc(Br)c(O)c3)c2)CC(O)CBr)c[nH]1
OCCC/C=C(\N)/C1=NCN(C=N1)CCC[C@@H](C1=C(NN=C1)O)CCCC(=O)N,LB_DNMT1,LBACT02_055,LigBuilder,DNMT1 actives,LB_ACTIVE02,7.18,N=C(CCCCO)C1=NCN(CCC[C@H](CCCC(N)=O)c2c[nH][nH]c2=O)C=N1,N=C(CCCCO)C1=NCN(CCCC(CCCC(N)=O)c2c[nH][nH]c2=O)C=N1
C1C[NH2+]C[C@@H]([NH2+]1)/C(=C/CC(=O)C1=C(NC=C1)CC(=O)CNc1ccc(cc1C(=O)O)NC(=O)CCl)/CN,LB_DNMT1,LBACT03_032,LigBuilder,DNMT1 actives,LB_ACTIVE03,7.17,NCC(=CCC(=O)c1cc[nH]c1CC(=O)CNc1ccc(NC(=O)CCl)cc1C(=O)O)[C@H]1CNCCN1,NCC(=CCC(=O)c1cc[nH]c1CC(=O)CNc1ccc(NC(=O)CCl)cc1C(=O)O)C1CNCCN1
C(=C\C1=CCON1C[C@H](CC)C(=O)CO)(/c1cc(ccc1C(=O)O)O)\CNC(=O)CCC(=O)N,LB_DNMT1,LBACT05_177,LigBuilder,DNMT1 actives,LB_ACTIVE05,7.17,CCC(CN1OCC=C1/C=C(\CNC(=O)CCC(N)=O)c1cc(O)ccc1C(=O)O)C(=O)CO,CCC(CN1OCC=C1C=C(CNC(=O)CCC(N)=O)c1cc(O)ccc1C(=O)O)C(=O)CO
C(=C\[C@@H](C(=O)C)c1ccc(c(c1)Cl)F)(/c1cc(ccc1C(=O)O)O)\C1=NNN=C1,LB_DNMT1,LBACT05_092,LigBuilder,DNMT1 actives,LB_ACTIVE05,7.17,CC(=O)C(=CC(c1c[nH]nn1)c1cc(O)ccc1C(=O)O)c1ccc(F)c(Cl)c1,CC(=O)C(=CC(c1c[nH]nn1)c1cc(O)ccc1C(=O)O)c1ccc(F)c(Cl)c1
C1C[NH2+]C[C@@H]([NH2+]1)/C(=C/CC(=O)C1=C(NC(=C1)CCC(=O)N)CC(=O)CNc1cccc(c1)O)/C(=O)CO,LB_DNMT1,LBACT03_066,LigBuilder,DNMT1 actives,LB_ACTIVE03,7.15,NC(=O)CC=c1cc(C(=O)CCC(C(=O)CO)[C@H]2CNCCN2)c(=CC(=O)CNc2cccc(O)c2)[nH]1,NC(=O)CC=c1cc(C(=O)CCC(C(=O)CO)C2CNCCN2)c(=CC(=O)CNc2cccc(O)c2)[nH]1
C1(=CN[C@@H](NC1)C(=O)O)C(=O)CNCCC1=NC(=NO1)CCCCCCCC(=O)O,LB_DNMT1,LBACT06_099,LigBuilder,DNMT1 actives,LB_ACTIVE06,7.14,O=C(O)CCCCCCCc1noc(CCNCC(O)c2cnc(C(O)O)nc2)n1,O=C(O)CCCCCCCc1noc(CCNCC(O)c2cnc(C(O)O)nc2)n1
C(=C\C1=CCON1CCCC)(/c1cc(ccc1C(=O)O)O)\CNC(=O)CCC(=O)N,LB_DNMT1,LBACT05_111,LigBuilder,DNMT1 actives,LB_ACTIVE05,7.13,CCCCN1OCC=C1/C=C(\CNC(=O)CCC(N)=O)c1cc(O)ccc1C(=O)O,CCCCN1OCC=C1C=C(CNC(=O)CCC(N)=O)c1cc(O)ccc1C(=O)O
C(=C\C1=CCON1C[C@@H](C(=O)O)O)(/c1cc(ccc1C(=O)O)O)\C(=O)OC,LB_DNMT1,LBACT05_163,LigBuilder,DNMT1 actives,LB_ACTIVE05,7.12,COC(=O)C(=CC1=CCON1CC(=O)C(O)O)c1cc(O)ccc1C(=O)O,COC(=O)C(=CC1=CCON1CC(=O)C(O)O)c1cc(O)ccc1C(=O)O
C1C[NH2+]C[C@@H]([NH2+]1)/C(=C/CC(=O)C1=C(NC=C1)CC(=O)CC(=O)COc1ccc(Cl)cc1)/C(=O)CO,LB_DNMT1,LBACT03_060,LigBuilder,DNMT1 actives,LB_ACTIVE03,7.11,O=C(COc1ccc(Cl)cc1)CC(=O)Cc1[nH]ccc1C(=O)C=CC(C(=O)CO)[C@H]1CNCCN1,O=C(COc1ccc(Cl)cc1)CC(=O)Cc1[nH]ccc1C(=O)C=CC(C(=O)CO)C1CNCCN1
C1=CC2=NN=CN2C=C1[C@H](C(=O)O)C#CC(=O)Nc1c(c(cnc1)F)CO,LB_DNMT1,LBACT06_033,LigBuilder,DNMT1 actives,LB_ACTIVE06,7.1,O=C(C#CC(C(=O)O)c1ccc2nncn2c1)Nc1cncc(F)c1CO,O=C(C#CC(C(=O)O)c1ccc2nncn2c1)Nc1cncc(F)c1CO
C1=C(OC=C1CN(CC1=CNC(=N1)CC(=O)O)CCO)COC(=O)c1ccc(c(c1)O)Br,LB_DNMT1,LBACT07_063,LigBuilder,DNMT1 actives,LB_ACTIVE07,7.1,O=C(O)Cc1nc(CN(CCO)Cc2coc(COC(=O)c3ccc(Br)c(O)c3)c2)c[nH]1,O=C(O)Cc1nc(CN(CCO)Cc2coc(COC(=O)c3ccc(Br)c(O)c3)c2)c[nH]1
C1(=C(OC=C1CN(CC1=CC(=CO1)C(=O)CO)CCO)COC(=O)c1ccc(c(c1)O)Br)C(=O)OCC,LB_DNMT1,LBACT07_012,LigBuilder,DNMT1 actives,LB_ACTIVE07,7.08,CCOC(=O)c1c(CN(CCO)Cc2cc(C(=O)CO)co2)coc1COC(=O)c1ccc(Br)c(O)c1,CCOC(=O)c1c(CN(CCO)Cc2cc(C(=O)CO)co2)coc1COC(=O)c1ccc(Br)c(O)c1
C1=C(OC=C1CN(CC1=CNC(=N1)CO)CCO)COC(=O)c1ccc(c(c1)O)Br,LB_DNMT1,LBACT07_076,LigBuilder,DNMT1 actives,LB_ACTIVE07,7.08,O=C(OCc1cc(CN(CCO)Cc2c[nH]c(CO)n2)co1)c1ccc(Br)c(O)c1,O=C(OCc1cc(CN(CCO)Cc2c[nH]c(CO)n2)co1)c1ccc(Br)c(O)c1
C1(=CN[C@@H](NC1)C(=O)O)C(=O)CNCCC1=NC(=NO1)CN/C(=C/CNC)/c1ccc(cc1N)Cl,LB_DNMT1,LBACT06_111,LigBuilder,DNMT1 actives,LB_ACTIVE06,7.08,CNCCC(=NCc1noc(CCNCC(O)c2cnc(C(O)O)nc2)n1)c1ccc(Cl)cc1N,CNCCC(=NCc1noc(CCNCC(O)c2cnc(C(O)O)nc2)n1)c1ccc(Cl)cc1N
C1(=CN[C@@H](NC1)C(=O)O)C(=O)CNCCC1=NC(=NO1)CN/C(=C/CCOC(=O)C)/c1cc(ccc1F)F,LB_DNMT1,LBACT06_085,LigBuilder,DNMT1 actives,LB_ACTIVE06,7.07,CC(=O)OCCCC(=NCc1noc(CCNCC(O)c2cnc(C(O)O)nc2)n1)c1cc(F)ccc1F,CC(=O)OCCCC(=NCc1noc(CCNCC(O)c2cnc(C(O)O)nc2)n1)c1cc(F)ccc1F
OCCC/C=C(\N)/C1=N[C@@H](N(C=N1)CCCCC1=C(NN=C1C(=O)CO)O)C(=O)CCl,LB_DNMT1,LBACT02_103,LigBuilder,DNMT1 actives,LB_ACTIVE02,7.07,N=C(CCCCO)C1=NC(C(=O)CCl)N(CCCCc2c(C(=O)CO)[nH][nH]c2=O)C=N1,N=C(CCCCO)C1=NC(C(=O)CCl)N(CCCCc2c(C(=O)CO)[nH][nH]c2=O)C=N1
C1C[NH2+]C[C@@H]([NH2+]1)/C(=C/CC(=O)C1=C(NC=C1)CC(=O)CNc1cccc(c1C(=O)O)C(=O)COC)/CN,LB_DNMT1,LBACT03_040,LigBuilder,DNMT1 actives,LB_ACTIVE03,7.07,COCC(=O)c1cccc(NCC(=O)Cc2[nH]ccc2C(=O)C=CC(CN)[C@H]2CNCCN2)c1C(=O)O,COCC(=O)c1cccc(NCC(=O)Cc2[nH]ccc2C(=O)C=CC(CN)C2CNCCN2)c1C(=O)O
C1(=NC(=NO1)CN/C(=C\C1=CCC=C1)/CN)[C@@H](F)C1=CC(=O)C(=C(N1)C(=O)CN)CC(=O)O,LB_DNMT1,LBACT08_006,LigBuilder,DNMT1 actives,LB_ACTIVE08,7.07,N=CC(CC1=CCC=C1)NCc1noc(C(F)c2cc(=O)c(CC(=O)O)c(C(=O)CN)[nH]2)n1,N=CC(CC1=CCC=C1)NCc1noc(C(F)c2cc(=O)c(CC(=O)O)c(C(=O)CN)[nH]2)n1
C1(=NC(=NO1)C#CC(=O)CN)CC(=O)C1=NN=C(O1)[C@@](C)(CN)O,LB_DNMT1,LBACT08_036,LigBuilder,DNMT1 actives,LB_ACTIVE08,7.06,C[C@@](O)(CN)c1nnc(C(=O)Cc2nc(C#CC(=O)CN)no2)o1,CC(O)(CN)c1nnc(C(=O)Cc2nc(C#CC(=O)CN)no2)o1
C1=C(OC(=C1CN(CC1=CC=C(O1)[C@H](C)CO)CCO)C[NH3+])COC(=O)c1ccc(c(c1)O)Br,LB_DNMT1,LBACT07_069,LigBuilder,DNMT1 actives,LB_ACTIVE07,7.06,C[C@H](CO)c1ccc(CN(CCO)Cc2cc(COC(=O)c3ccc(Br)c(O)c3)oc2CN)o1,CC(CO)c1ccc(CN(CCO)Cc2cc(COC(=O)c3ccc(Br)c(O)c3)oc2CN)o1
Oc1cccc(c1)/C(=C(\C(=O)NCCCN[C@H](N)C1=NNN=N1)/CNC(=O)N)/C1=NN=C(O1)CO,LB_DNMT1,LBACT08_073,LigBuilder,DNMT1 actives,LB_ACTIVE08,7.05,NC(=O)NCC(C(=O)NCCCNC(N)c1nn[nH]n1)C(c1cccc(O)c1)c1nnc(C=O)o1,NC(=O)NCC(C(=O)NCCCNC(N)c1nn[nH]n1)C(c1cccc(O)c1)c1nnc(C=O)o1
C1=CNCN[C@H]1CC(=O)C1=CC(=C(O1)/C(=C\CO)/c1ccc(c(c1)Br)OC(=O)CCNCCCO)CO,LB_DNMT1,LBACT03_009,LigBuilder,DNMT1 actives,LB_ACTIVE03,7.05,O=C(CCNCCCO)Oc1ccc(/C(=C/CO)c2oc(C(=O)C[C@H]3CC=NCN3)cc2CO)cc1Br,O=C(CCNCCCO)Oc1ccc(C(=CCO)c2oc(C(=O)CC3CC=NCN3)cc2CO)cc1Br
C1(=CN[C@@H](NC1)C(=O)O)C(=O)CNCCCC/C=C/C(=O)c1cccc(c1N)C(=O)O,LB_DNMT1,LBACT06_106,LigBuilder,DNMT1 actives,LB_ACTIVE06,7.05,Nc1c(C(=O)O)cccc1C(=O)C=CCCCCNCC(O)c1cnc(C(O)O)nc1,Nc1c(C(=O)O)cccc1C(=O)C=CCCCCNCC(O)c1cnc(C(O)O)nc1
C(=O)(O)C/C=C/[C@@H](C1=NNN=N1)CCC1=NC(=CN1CCC(=O)O)Cl,LB_DNMT1,LBACT09_010,LigBuilder,DNMT1 actives,LB_ACTIVE09,7.04,O=C(O)C=CCC(CCc1nc(Cl)cn1CCC(=O)O)c1nn[nH]n1,O=C(O)C=CCC(CCc1nc(Cl)cn1CCC(=O)O)c1nn[nH]n1
C1(=NC(=NO1)CN/C(=C\C1=CCC(=C1)CC(=O)O)/CN)[C@@H](F)C1=CC(=O)C(=CN1)CN,LB_DNMT1,LBACT08_014,LigBuilder,DNMT1 actives,LB_ACTIVE08,7.03,N=CC(CC1=CC(CC(=O)O)CC1)=NCc1noc([C@@H](F)c2cc(=O)c(CN)c[nH]2)n1,N=CC(CC1=CC(CC(=O)O)CC1)=NCc1noc(C(F)c2cc(=O)c(CN)c[nH]2)n1
C1C[NH2+]C[C@@H]([NH2+]1)/C(=C/CC(=O)C1=C(NC(=C1)CCCC[NH3+])CC(=O)CCN)/CN,LB_DNMT1,LBACT03_062,LigBuilder,DNMT1 actives,LB_ACTIVE03,7.02,NCCC=Cc1cc(C(=O)CCC(CN)[C@H]2CNCCN2)c(CC(=O)CCN)[nH]1,NCCC=Cc1cc(C(=O)CCC(CN)C2CNCCN2)c(CC(=O)CCN)[nH]1
C(=C(\c1cc(cc(c1)Br)F)/COC)(/c1cc(ccc1C(=O)O)O)\C1=NNC(=O)O1,LB_DNMT1,LBACT05_238,LigBuilder,DNMT1 actives,LB_ACTIVE05,7.01,COC=C(c1cc(F)cc(Br)c1)C(c1n[nH]c(=O)o1)c1cc(O)ccc1C(=O)O,COC=C(c1cc(F)cc(Br)c1)C(c1n[nH]c(=O)o1)c1cc(O)ccc1C(=O)O
C1=CN(C(=O)CC1)C(=O)NC(=O)C1=C(C(=O)NN1)C[C@](COCCCl)(O)c1ccc(c(c1)C(=O)O)O,LB_DNMT1,LBACT07_173,LigBuilder,DNMT1 actives,LB_ACTIVE07,7.01,O=C(O)c1cc([C@](O)(COCCCl)Cc2c(C(=O)NC(=O)N3C=CCCC3=O)[nH][nH]c2=O)ccc1O,O=C(O)c1cc(C(O)(COCCCl)Cc2c(C(=O)NC(=O)N3C=CCCC3=O)[nH][nH]c2=O)ccc1O
C1=C(OC=C1CN(CC1=CNC(=N1)CO)C(CO)CO)COC(=O)c1ccc(c(c1)O)Br,LB_DNMT1,LBACT07_085,LigBuilder,DNMT1 actives,LB_ACTIVE07,7.01,O=C(OCc1cc(CN(Cc2c[nH]c(CO)n2)C(CO)CO)co1)c1ccc(Br)c(O)c1,O=C(OCc1cc(CN(Cc2c[nH]c(CO)n2)C(CO)CO)co1)c1ccc(Br)c(O)c1
