SMILES,DATABASE,ID,PROGRAM,FRAGMENTS,DATASET,PROGRAM_SCORE,SMILES_chiral,SMILES_no_chiral,HBA,HBD,RB,LogP,TPSA,MW,QED,SA,LeDock_scores,Vina_scores,HAC,LE_LeDock,LE_Vina,DTM,Quartile,SVM + RDK,FFNN + Morgan,SCAFFOLD
O=C(Nc1ccccc1)c1cc(-c2ccco2)nc2cc(C3CCCC3)nn12,AB_CDDNMT,ABCDT10_55,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT10,1,O=C(Nc1ccccc1)c1cc(-c2ccco2)nc2cc(C3CCCC3)nn12,O=C(Nc1ccccc1)c1cc(-c2ccco2)nc2cc(C3CCCC3)nn12,5,1,4,4.899200000000003,72.43,372.42800000000017,0.553,2.421,-6.89,-9.507,28,-0.246071429,-0.339535714,0.8561411986049029,Q4,0,1,O=C(Nc1ccccc1)c1cc(-c2ccco2)nc2cc(C3CCCC3)nn12
CCn1cc(CNC)c(CNC(=O)NCc2ccc(N=c3c(C#N)c[nH]c4ccccc34)cc2)n1,AB_CDDNMT,ABCDT10_56,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT10,1,CCn1cc(CNC)c(CNC(=O)NCc2ccc(N=c3c(C#N)c[nH]c4ccccc34)cc2)n1,CCn1cc(CNC)c(CNC(=O)NCc2ccc(N=c3c(C#N)c[nH]c4ccccc34)cc2)n1,6,4,8,3.207180000000001,122.92,468.56500000000017,0.317,3.051,-10.3,-9.611,35,-0.294285714,-0.2746,0.8953227708772695,Q4,0,0,O=C(NCc1ccc(N=c2cc[nH]c3ccccc23)cc1)NCc1cc[nH]n1
Cc1cn(NC(=O)CON2CCN(Cl)CC2)nc1-c1ccc(-c2ccncc2)nn1,AB_CDDNMT,ABCDT10_57,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT10,1,Cc1cn(NC(=O)CON2CCN(Cl)CC2)nc1-c1ccc(-c2ccncc2)nn1,Cc1cn(NC(=O)CON2CCN(Cl)CC2)nc1-c1ccc(-c2ccncc2)nn1,9,1,6,1.4836199999999995,101.3,428.88400000000007,0.589,3.441,-7.31,-8.818,30,-0.243666667,-0.293933333,0.8861756914253864,Q4,0,0,O=C(CON1CCNCC1)Nn1ccc(-c2ccc(-c3ccncc3)nn2)n1
N#Cc1cccc2c(C(=O)N=c3cc[nH]cc3)c3ccccc3c(NC=O)c12,AB_CDDNMT,ABCDT10_58,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT10,1,N#Cc1cccc2c(C(=O)N=c3cc[nH]cc3)c3ccccc3c(NC=O)c12,N#Cc1cccc2c(C(=O)N=c3cc[nH]cc3)c3ccccc3c(NC=O)c12,3,2,3,3.502180000000001,98.11,366.3800000000001,0.429,3.281,-8.26,-9.259,28,-0.295,-0.330678571,0.9169056349548376,Q4,0,0,O=C(N=c1cc[nH]cc1)c1c2ccccc2cc2ccccc12
CCN(CCc1ccccc1NC(=O)c1ccc2c(c1)OCCO2)C(=O)O,AB_CDDNMT,ABCDT10_59,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT10,1,CCN(CCc1ccccc1NC(=O)c1ccc2c(c1)OCCO2)C(=O)O,CCN(CCc1ccccc1NC(=O)c1ccc2c(c1)OCCO2)C(=O)O,4,2,6,3.2525000000000013,88.10000000000001,370.40500000000014,0.815,2.191,-6.82,-8.768,27,-0.252592593,-0.324740741,0.8769747849793676,Q4,0,0,O=C(Nc1ccccc1)c1ccc2c(c1)OCCO2
CCNC(=O)CC(C)(S)CC1CN(c2cccc(C3CCN(OCCS)CC3)c2)C1,AB_CDDNMT,ABCDT10_60,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT10,1,CCNC(=O)CC(C)(S)CC1CN(c2cccc(C3CCN(OCCS)CC3)c2)C1,CCNC(=O)CC(C)(S)CC1CN(c2cccc(C3CCN(OCCS)CC3)c2)C1,6,3,10,3.7684000000000033,44.81,451.70200000000034,0.474,3.777,-7.71,-6.859,30,-0.257,-0.228633333,0.880920072,Q4,0,0,c1cc(C2CCNCC2)cc(N2CCC2)c1
O=CC(COCc1ccc(O)c(-c2ccc(NC(=O)C3CC3)cc2)c1)c1ccccc1,AB_CDDNMT,ABCDT10_61,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT10,1,O=CC(COCc1ccc(O)c(-c2ccc(NC(=O)C3CC3)cc2)c1)c1ccccc1,O=CC(COCc1ccc(O)c(-c2ccc(NC(=O)C3CC3)cc2)c1)c1ccccc1,4,2,9,4.907000000000004,75.63,415.48900000000015,0.487,2.783,-7.9,-7.727,31,-0.25483871,-0.249258065,0.8837668173271638,Q4,0,1,O=C(Nc1ccc(-c2cccc(COCCc3ccccc3)c2)cc1)C1CC1
CCc1cc(C(=O)NOCCNC(=O)c2cccc3c2C(=O)c2ccccc2C3=O)n2nccc2n1,AB_CDDNMT,ABCDT10_62,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT10,1,CCc1cc(C(=O)NOCCNC(=O)c2cccc3c2C(=O)c2ccccc2C3=O)n2nccc2n1,CCc1cc(C(=O)NOCCNC(=O)c2cccc3c2C(=O)c2ccccc2C3=O)n2nccc2n1,8,2,7,2.158499999999999,131.76,483.4840000000002,0.268,2.818,-9.46,-10.871,36,-0.262777778,-0.301972222,0.8749821044151128,Q4,0,1,O=C(NCCONC(=O)c1ccnc2ccnn12)c1cccc2c1C(=O)c1ccccc1C2=O
O=C(NC1(c2ccccc2)CC1)c1ccc2c(c1OC1CCCC1)C(=O)c1ccccc1C2=O,AB_CDDNMT,ABCDT10_63,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT10,1,O=C(NC1(c2ccccc2)CC1)c1ccc2c(c1OC1CCCC1)C(=O)c1ccccc1C2=O,O=C(NC1(c2ccccc2)CC1)c1ccc2c(c1OC1CCCC1)C(=O)c1ccccc1C2=O,4,1,5,5.202500000000004,72.47,451.5220000000003,0.453,2.567,-6.75,-9.003,34,-0.198529412,-0.264794118,0.8877945530871824,Q4,0,1,O=C(NC1(c2ccccc2)CC1)c1ccc2c(c1OC1CCCC1)C(=O)c1ccccc1C2=O
CNCC(CN=C1CC(c2ccccc2)(c2ccccc2)N(CO)C1=O)Cc1ccc(Cl)cc1,AB_CDDNMT,ABCDT10_64,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT10,1,CNCC(CN=C1CC(c2ccccc2)(c2ccccc2)N(CO)C1=O)Cc1ccc(Cl)cc1,CNCC(CN=C1CC(c2ccccc2)(c2ccccc2)N(CO)C1=O)Cc1ccc(Cl)cc1,4,2,9,4.285000000000004,64.93,476.0200000000002,0.485,3.529,-7.6,-8.687,34,-0.223529412,-0.2555,0.9000223876237478,Q4,0,0,O=C1NC(c2ccccc2)(c2ccccc2)CC1=NCCCc1ccccc1
CC(C)(S)CC(=O)OCCc1ccc2c(c1)[nH]c(=O)n2C1CCCC1,AB_CDDNMT,ABCDT10_65,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT10,1,CC(C)(S)CC(=O)OCCc1ccc2c(c1)[nH]c(=O)n2C1CCCC1,CC(C)(S)CC(=O)OCCc1ccc2c(c1)[nH]c(=O)n2C1CCCC1,5,2,6,3.6289000000000025,64.09,362.4950000000002,0.609,2.726,-6.83,-7.688,25,-0.2732,-0.30752,0.8779773639597609,Q4,0,0,O=c1[nH]c2ccccc2n1C1CCCC1
O=CNCC(CCO)(CC(=O)NCCc1cccc2c1C(=O)c1ccccc1C2=O)Cc1ccccc1,AB_CDDNMT,ABCDT10_66,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT10,1,O=CNCC(CCO)(CC(=O)NCCc1cccc2c1C(=O)c1ccccc1C2=O)Cc1ccccc1,O=CNCC(CCO)(CC(=O)NCCc1cccc2c1C(=O)c1ccccc1C2=O)Cc1ccccc1,5,3,12,2.8683000000000014,112.57,498.5790000000003,0.26,3.311,-9.04,-8.34,37,-0.244324324,-0.225405405,0.9223312234727796,Q4,0,0,O=C(CCCc1ccccc1)NCCc1cccc2c1C(=O)c1ccccc1C2=O
O=C(N=c1[nH]nc(F)s1)c1cccc(-c2ccc3c(c2)OCCO3)c1,AB_CDDNMT,ABCDT10_67,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT10,1,O=C(N=c1[nH]nc(F)s1)c1cccc(-c2ccc3c(c2)OCCO3)c1,O=C(N=c1[nH]nc(F)s1)c1cccc(-c2ccc3c(c2)OCCO3)c1,5,1,2,2.789600000000001,76.57000000000001,357.3660000000002,0.765,2.876,-7.94,-8.963,25,-0.3176,-0.35852,0.9102849655546524,Q4,0,0,O=C(N=c1[nH]ncs1)c1cccc(-c2ccc3c(c2)OCCO3)c1
O=C(NCCOCOc1cccnc1)c1cccc2c1C(=O)c1ccccc1C2=O,AB_CDDNMT,ABCDT10_68,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT10,1,O=C(NCCOCOc1cccnc1)c1cccc2c1C(=O)c1ccccc1C2=O,O=C(NCCOCOc1cccnc1)c1cccc2c1C(=O)c1ccccc1C2=O,6,1,7,2.639900000000001,94.59,402.4060000000002,0.377,2.332,-7.92,-9.307,30,-0.264,-0.310233333,0.8958628484270151,Q4,0,0,O=C(NCCOCOc1cccnc1)c1cccc2c1C(=O)c1ccccc1C2=O
O=C(Nc1cccc(-c2nc3ccccc3[nH]2)c1)c1ccc(-c2ccncc2)nn1,AB_CDDNMT,ABCDT10_69,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT10,1,O=C(Nc1cccc(-c2nc3ccccc3[nH]2)c1)c1ccc(-c2ccncc2)nn1,O=C(Nc1cccc(-c2nc3ccccc3[nH]2)c1)c1ccc(-c2ccncc2)nn1,5,2,4,4.334200000000003,96.45,392.4220000000001,0.474,2.246,-7.22,-9.654,30,-0.240666667,-0.3218,0.9009539368963488,Q4,0,0,O=C(Nc1cccc(-c2nc3ccccc3[nH]2)c1)c1ccc(-c2ccncc2)nn1
N#CC(C=O)COCc1ccc(Cl)c(C(CF)(CNC=O)CC2CCCCC2)c1,AB_CDDNMT,ABCDT10_70,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT10,1,N#CC(C=O)COCc1ccc(Cl)c(C(CF)(CNC=O)CC2CCCCC2)c1,N#CC(C=O)COCc1ccc(Cl)c(C(CF)(CNC=O)CC2CCCCC2)c1,4,1,12,4.118980000000003,79.19,422.9280000000003,0.514,4.179,-7.34,-8.269,29,-0.253103448,-0.285137931,0.9132884150499078,Q4,0,1,c1ccc(CCC2CCCCC2)cc1
CC(=O)Nc1ccc(-c2ccccc2)c(C(=O)C(CCO)C(CCCO)CCCO)c1,AB_CDEPI,ABCEP01_01,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,CC(=O)Nc1ccc(-c2ccccc2)c(C(=O)C(CCO)C(CCCO)CCCO)c1,CC(=O)Nc1ccc(-c2ccccc2)c(C(=O)C(CCO)C(CCCO)CCCO)c1,5,4,13,3.6545000000000014,106.86,427.5410000000003,0.365,3.103,-8.66,-7.764,31,-0.279354839,-0.250451613,0.8898705782054599,Q4,0,1,c1ccc(-c2ccccc2)cc1
O=COCc1ccc2[nH]c(-c3cn([N+](=O)[O-])c4ncccc34)cc(=O)c2c1,AB_CDEPI,ABCEP01_02,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,O=COCc1ccc2[nH]c(-c3cn([N+](=O)[O-])c4ncccc34)cc(=O)c2c1,O=COCc1ccc2[nH]c(-c3cn([N+](=O)[O-])c4ncccc34)cc(=O)c2c1,7,1,5,2.2576,120.12,364.31700000000006,0.329,3.166,-8.86,-8.953,27,-0.328148148,-0.331592593,0.9020973822276545,Q4,0,0,O=c1cc(-c2c[nH]c3ncccc23)[nH]c2ccccc12
CC(C)CC(CCCNC(=O)CSc1ccc(OC=O)cc1)N1CCN(c2ccccn2)CC1,AB_CDEPI,ABCEP01_03,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,CC(C)CC(CCCNC(=O)CSc1ccc(OC=O)cc1)N1CCN(c2ccccn2)CC1,CC(C)CC(CCCNC(=O)CSc1ccc(OC=O)cc1)N1CCN(c2ccccn2)CC1,7,1,13,3.8422000000000014,74.77000000000001,484.6660000000003,0.263,3.114,-8.83,-8.212,34,-0.259705882,-0.241529412,0.8747132309138377,Q4,0,0,O=C(CSc1ccccc1)NCCCCN1CCN(c2ccccn2)CC1
CCN=c1nc(-c2ccccn2)[nH]c(-c2nc3cccnc3n2-c2ccc3[nH]ccc3c2)n1,AB_CDEPI,ABCEP01_04,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,CCN=c1nc(-c2ccccn2)[nH]c(-c2nc3cccnc3n2-c2ccc3[nH]ccc3c2)n1,CCN=c1nc(-c2ccccn2)[nH]c(-c2nc3cccnc3n2-c2ccc3[nH]ccc3c2)n1,7,2,4,3.669500000000001,113.31999999999998,433.47900000000016,0.44,3.235,-9,-10.628,33,-0.272727273,-0.322060606,0.8981760180810301,Q4,0,0,N=c1nc(-c2ccccn2)[nH]c(-c2nc3cccnc3n2-c2ccc3[nH]ccc3c2)n1
O=C(Nc1ccc(-c2ccc3[nH]ccc3c2)cc1)c1sc(=Nc2ccccc2)[nH]c1CO,AB_CDEPI,ABCEP01_05,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,O=C(Nc1ccc(-c2ccc3[nH]ccc3c2)cc1)c1sc(=Nc2ccccc2)[nH]c1CO,O=C(Nc1ccc(-c2ccc3[nH]ccc3c2)cc1)c1sc(=Nc2ccccc2)[nH]c1CO,4,4,5,5.201500000000004,93.27,440.5280000000001,0.302,2.812,-7.31,-8.957,32,-0.2284375,-0.27990625,0.9081835053040777,Q4,0,0,O=C(Nc1ccc(-c2ccc3[nH]ccc3c2)cc1)c1c[nH]c(=Nc2ccccc2)s1
O=C1CN(CO)C(Cl)c2cc(C(c3ccccc3)c3nnnn3O)ccc2N1,AB_CDEPI,ABCEP01_06,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,O=C1CN(CO)C(Cl)c2cc(C(c3ccccc3)c3nnnn3O)ccc2N1,O=C1CN(CO)C(Cl)c2cc(C(c3ccccc3)c3nnnn3O)ccc2N1,8,3,4,1.5318999999999998,116.40000000000002,400.8260000000001,0.345,3.94,-7.72,-8.797,28,-0.275714286,-0.314178571,0.8968562555415188,Q4,0,0,O=C1CNCc2cc(C(c3ccccc3)c3nnn[nH]3)ccc2N1
Cc1nc(-c2ccccc2CO)[nH]c(=NCc2ccccc2-c2cccs2)n1,AB_CDEPI,ABCEP01_07,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,Cc1nc(-c2ccccc2CO)[nH]c(=NCc2ccccc2-c2cccs2)n1,Cc1nc(-c2ccccc2CO)[nH]c(=NCc2ccccc2-c2cccs2)n1,5,2,5,4.101820000000003,74.16,388.496,0.54,2.94,-9.11,-9.836,28,-0.325357143,-0.351285714,0.9053078921429188,Q4,0,0,c1ccc(-c2ncnc(=NCc3ccccc3-c3cccs3)[nH]2)cc1
CCCc1ccc(C2SCc3c(O)n(S(=O)(=O)c4ccccc4)c(=O)n32)cc1,AB_CDEPI,ABCEP01_08,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,CCCc1ccc(C2SCc3c(O)n(S(=O)(=O)c4ccccc4)c(=O)n32)cc1,CCCc1ccc(C2SCc3c(O)n(S(=O)(=O)c4ccccc4)c(=O)n32)cc1,7,1,5,3.3386000000000013,81.30000000000001,416.52400000000006,0.69,3.156,-6.87,-8.409,28,-0.245357143,-0.300321429,0.893038456,Q4,0,0,O=c1n(S(=O)(=O)c2ccccc2)cc2n1C(c1ccccc1)SC2
CCC1CC(c2ccc3ncc4c(-c5ccc(F)cc5)[nH]nc4c3c2)n2nccc2N1,AB_CDEPI,ABCEP01_09,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,CCC1CC(c2ccc3ncc4c(-c5ccc(F)cc5)[nH]nc4c3c2)n2nccc2N1,CCC1CC(c2ccc3ncc4c(-c5ccc(F)cc5)[nH]nc4c3c2)n2nccc2N1,5,2,3,5.297300000000004,71.42,412.472,0.422,3.898,-7.69,-10.058,31,-0.248064516,-0.324451613,0.8890629039060653,Q4,0,0,c1ccc(-c2[nH]nc3c2cnc2ccc(C4CCNc5ccnn54)cc23)cc1
Cc1ccc(N2CCCCC2OC=O)cc1S(=O)(=O)c1c(CO)cnc2ccccc12,AB_CDEPI,ABCEP01_10,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,Cc1ccc(N2CCCCC2OC=O)cc1S(=O)(=O)c1c(CO)cnc2ccccc12,Cc1ccc(N2CCCCC2OC=O)cc1S(=O)(=O)c1c(CO)cnc2ccccc12,7,1,6,3.3577200000000023,96.8,440.5210000000002,0.587,3.393,-8.35,-8.874,31,-0.269354839,-0.286258065,0.8524292307142786,Q4,0,0,O=S(=O)(c1cccc(N2CCCCC2)c1)c1ccnc2ccccc12
Cc1cc(N)ccc1CSCCC(NC=O)C(=O)NCc1ccc(CCO)cc1,AB_CDEPI,ABCEP01_11,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,Cc1cc(N)ccc1CSCCC(NC=O)C(=O)NCc1ccc(CCO)cc1,Cc1cc(N)ccc1CSCCC(NC=O)C(=O)NCc1ccc(CCO)cc1,5,4,12,2.16632,104.45,415.5590000000002,0.242,2.962,-8.98,-7.339,29,-0.309655172,-0.253068966,0.89126112,Q4,0,0,O=C(CCCSCc1ccccc1)NCc1ccccc1
CCCN(C(=O)Cc1nn(C)c2c1CN(c1cccnc1)CC2)c1c[nH]c2ncccc12,AB_CDEPI,ABCEP01_12,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,CCCN(C(=O)Cc1nn(C)c2c1CN(c1cccnc1)CC2)c1c[nH]c2ncccc12,CCCN(C(=O)Cc1nn(C)c2c1CN(c1cccnc1)CC2)c1c[nH]c2ncccc12,6,1,6,3.2398000000000016,82.94000000000001,429.5280000000001,0.509,3.059,-9.5,-9.53,32,-0.296875,-0.2978125,0.883855951,Q4,0,0,O=C(Cc1n[nH]c2c1CN(c1cccnc1)CC2)Nc1c[nH]c2ncccc12
CC(C)Cn1nnnc1C(C)CCCNC(=O)CSc1ccc(OC=O)cc1,AB_CDEPI,ABCEP01_13,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,CC(C)Cn1nnnc1C(C)CCCNC(=O)CSc1ccc(OC=O)cc1,CC(C)Cn1nnnc1C(C)CCCNC(=O)CSc1ccc(OC=O)cc1,8,1,12,2.656500000000001,99,405.52400000000006,0.329,3.215,-8.06,-7.732,28,-0.287857143,-0.276142857,0.8971753115219788,Q4,0,0,O=C(CSc1ccccc1)NCCCCc1nnn[nH]1
O=C(Nc1ccc([N+](=O)[O-])cc1)c1sc(=Nc2cccc(Br)c2)[nH]c1CO,AB_CDEPI,ABCEP01_14,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,O=C(Nc1ccc([N+](=O)[O-])cc1)c1sc(=Nc2cccc(Br)c2)[nH]c1CO,O=C(Nc1ccc([N+](=O)[O-])cc1)c1sc(=Nc2cccc(Br)c2)[nH]c1CO,6,3,5,3.7239000000000018,120.62,449.28600000000006,0.406,2.873,-9.16,-9.032,27,-0.339259259,-0.334518519,0.9083163421302338,Q4,0,0,O=C(Nc1ccccc1)c1c[nH]c(=Nc2ccccc2)s1
CN(CCCCc1ccc2ncc3c(-c4ccc(F)cc4)[nH]nc3c2c1)S(C)(=O)=O,AB_CDEPI,ABCEP01_15,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,CN(CCCCc1ccc2ncc3c(-c4ccc(F)cc4)[nH]nc3c2c1)S(C)(=O)=O,CN(CCCCc1ccc2ncc3c(-c4ccc(F)cc4)[nH]nc3c2c1)S(C)(=O)=O,4,1,7,4.131300000000003,78.95,426.5170000000001,0.451,2.65,-6.93,-8.859,30,-0.231,-0.2953,0.9030740900468094,Q4,0,0,c1ccc(-c2[nH]nc3c2cnc2ccccc23)cc1
Cc1nn(-c2ccc(CO)cc2-c2ccccc2O)c2c1C(C1(CCO)CC(C)CCO1)SCC(=O)N2,AB_CDEPI,ABCEP01_16,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,Cc1nn(-c2ccc(CO)cc2-c2ccccc2O)c2c1C(C1(CCO)CC(C)CCO1)SCC(=O)N2,Cc1nn(-c2ccc(CO)cc2-c2ccccc2O)c2c1C(C1(CCO)CC(C)CCO1)SCC(=O)N2,8,4,6,4.3397200000000025,116.84,523.6550000000004,0.38,4.39,-7.57,-8.721,37,-0.204594595,-0.235702703,0.8876179959181069,Q4,0,1,O=C1CSC(C2CCCCO2)c2cnn(-c3ccccc3-c3ccccc3)c2N1
O=c1n(-c2ccc(O)cc2)c(C2NCc3ccccc3-n3cccc32)c2n1C(CO)SC2,AB_CDEPI,ABCEP01_17,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,O=c1n(-c2ccc(O)cc2)c(C2NCc3ccccc3-n3cccc32)c2n1C(CO)SC2,O=c1n(-c2ccc(O)cc2)c(C2NCc3ccccc3-n3cccc32)c2n1C(CO)SC2,8,3,3,3.0656000000000008,84.35000000000001,446.53200000000015,0.451,3.973,-8.43,-8.859,32,-0.2634375,-0.27684375,0.9152707941977832,Q4,0,1,O=c1n2c(c(C3NCc4ccccc4-n4cccc43)n1-c1ccccc1)CSC2
Cc1nc(-c2ccccc2NC(=O)CCO)[nH]c(=NCc2ccccc2-c2cccs2)n1,AB_CDEPI,ABCEP01_18,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,Cc1nc(-c2ccccc2NC(=O)CCO)[nH]c(=NCc2ccccc2-c2cccs2)n1,Cc1nc(-c2ccccc2NC(=O)CCO)[nH]c(=NCc2ccccc2-c2cccs2)n1,6,3,7,3.9304200000000025,103.26,445.5480000000001,0.401,2.97,-9.51,-8.737,32,-0.2971875,-0.27303125,0.8919963915454427,Q4,0,1,c1ccc(-c2ncnc(=NCc3ccccc3-c3cccs3)[nH]2)cc1
O=C(OCc1ccco1)N1CCc2ccc(C(CCO)C(CCCO)CCCO)cc21,AB_CDEPI,ABCEP01_19,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,O=C(OCc1ccco1)N1CCc2ccc(C(CCO)C(CCCO)CCCO)cc21,O=C(OCc1ccco1)N1CCc2ccc(C(CCO)C(CCCO)CCCO)cc21,6,3,12,3.6061000000000014,103.37,431.5290000000003,0.474,3.402,-7.69,-7.947,31,-0.248064516,-0.256354839,0.8841612945348915,Q4,0,0,O=C(OCc1ccco1)N1CCc2ccccc21
CC(CCOCO)(Cc1ccc(-c2ccc(N=c3[nH]c(N4CCN(F)CC4)cs3)cc2)cc1)NC=O,AB_CDEPI,ABCEP01_20,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,CC(CCOCO)(Cc1ccc(-c2ccc(N=c3[nH]c(N4CCN(F)CC4)cs3)cc2)cc1)NC=O,CC(CCOCO)(Cc1ccc(-c2ccc(N=c3[nH]c(N4CCN(F)CC4)cs3)cc2)cc1)NC=O,7,3,11,3.385800000000001,93.19,513.6390000000002,0.158,4.151,-8.77,-7.188,36,-0.243611111,-0.199666667,0.9003566901256426,Q4,0,0,c1ccc(-c2ccc(N=c3[nH]c(N4CCNCC4)cs3)cc2)cc1
CN(CCCCc1ccc2ncc3c(-c4ccccc4CO)[nH]nc3c2c1)S(C)(=O)=O,AB_CDEPI,ABCEP01_21,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,CN(CCCCc1ccc2ncc3c(-c4ccccc4CO)[nH]nc3c2c1)S(C)(=O)=O,CN(CCCCc1ccc2ncc3c(-c4ccccc4CO)[nH]nc3c2c1)S(C)(=O)=O,5,2,8,3.484500000000001,99.17999999999998,438.55300000000017,0.41,2.78,-8.76,-9.017,31,-0.282580645,-0.290870968,0.8923780611788192,Q4,0,0,c1ccc(-c2[nH]nc3c2cnc2ccccc23)cc1
CCCc1ccc2c(c1)C(C(=O)c1cc(CCO)cc(CCO)c1CCO)N(c1ccccc1)CC(=O)N2,AB_CDEPI,ABCEP01_22,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,CCCc1ccc2c(c1)C(C(=O)c1cc(CCO)cc(CCO)c1CCO)N(c1ccccc1)CC(=O)N2,CCCc1ccc2c(c1)C(C(=O)c1cc(CCO)cc(CCO)c1CCO)N(c1ccccc1)CC(=O)N2,6,4,11,3.6262000000000016,110.1,516.6380000000004,0.29,3.507,-8.03,-7.895,38,-0.211315789,-0.207763158,0.899406233,Q4,0,0,O=C1CN(c2ccccc2)C(C(=O)c2ccccc2)c2ccccc2N1
CCc1cc(C)cc(C(=O)C2c3cc(O)ccc3NC(=O)CN2c2ccccc2)c1CCO,AB_CDEPI,ABCEP01_23,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,CCc1cc(C)cc(C(=O)C2c3cc(O)ccc3NC(=O)CN2c2ccccc2)c1CCO,CCc1cc(C)cc(C(=O)C2c3cc(O)ccc3NC(=O)CN2c2ccccc2)c1CCO,5,3,6,4.180520000000003,89.87,444.5310000000002,0.392,3.308,-8.52,-8.638,33,-0.258181818,-0.261757576,0.8947114762103195,Q4,0,0,O=C1CN(c2ccccc2)C(C(=O)c2ccccc2)c2ccccc2N1
O=c1n2c(c(O)n1S(=O)(=O)c1ccccc1)CSC2Br,AB_CDEPI,ABCEP01_24,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,O=c1n2c(c(O)n1S(=O)(=O)c1ccccc1)CSC2Br,O=c1n2c(c(O)n1S(=O)(=O)c1ccccc1)CSC2Br,7,1,2,1.6902,81.30000000000001,377.241,0.806,3.51,-6.53,-8.052,20,-0.3265,-0.4026,0.909843945,Q4,0,1,O=c1n(S(=O)(=O)c2ccccc2)cc2n1CSC2
Cc1ccc(NC(=O)C2SCc3c(CCO)n(-c4ccc(Cl)cc4)c(=O)n32)cc1,AB_CDEPI,ABCEP01_25,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,Cc1ccc(NC(=O)C2SCc3c(CCO)n(-c4ccc(Cl)cc4)c(=O)n32)cc1,Cc1ccc(NC(=O)C2SCc3c(CCO)n(-c4ccc(Cl)cc4)c(=O)n32)cc1,6,2,5,3.519720000000002,76.25999999999999,429.9290000000001,0.65,3.27,-7.61,-8.383,29,-0.262413793,-0.289068966,0.8950583758260326,Q4,0,1,O=C(Nc1ccccc1)C1SCc2cn(-c3ccccc3)c(=O)n21
O=[N+]([O-])c1ccc(N2CCN(c3nc(=NCO)c4ccccc4[nH]3)CC2)cc1,AB_CDEPI,ABCEP01_26,AlvaBuilder,ChemDiv Epigenetics,AB_CDEPI01,1,O=[N+]([O-])c1ccc(N2CCN(c3nc(=NCO)c4ccccc4[nH]3)CC2)cc1,O=[N+]([O-])c1ccc(N2CCN(c3nc(=NCO)c4ccccc4[nH]3)CC2)cc1,7,2,4,1.6482,110.89,380.4080000000001,0.526,2.739,-7.72,-8.335,28,-0.275714286,-0.297678571,0.8875428671658111,Q4,0,0,N=c1nc(N2CCN(c3ccccc3)CC2)[nH]c2ccccc12
