SMILES,DATABASE,ID,PROGRAM,FRAGMENTS,DATASET,PROGRAM_SCORE,SMILES_chiral,SMILES_no_chiral
S=C1NN=C(C=C1)c1ccc(cc1)C1CCN(CC1)N1CCN(CC1)C1CCC1,AB_CDSOL,ABCSL03_18,AlvaBuilder,ChemDiv Soluble,AB_CDSOL03,1,S=c1ccc(-c2ccc(C3CCN(N4CCN(C5CCC5)CC4)CC3)cc2)n[nH]1,S=c1ccc(-c2ccc(C3CCN(N4CCN(C5CCC5)CC4)CC3)cc2)n[nH]1
CN=C1NC(=CC=C1c1ccccc1)C1CS(=O)(=O)CC1OCN=C1C=C1,AB_CDSOL,ABCSL03_19,AlvaBuilder,ChemDiv Soluble,AB_CDSOL03,1,CN=c1[nH]c(C2CS(=O)(=O)CC2OCN=c2cc2)ccc1-c1ccccc1,CN=c1[nH]c(C2CS(=O)(=O)CC2OCN=c2cc2)ccc1-c1ccccc1
CC(C)CCNCOC1=C2C=CC=CC2=CC(=O)N1c1ccc(cc1)OC=O,AB_CDSOL,ABCSL03_20,AlvaBuilder,ChemDiv Soluble,AB_CDSOL03,1,CC(C)CCNCOc1c2ccccc2cc(=O)n1-c1ccc(OC=O)cc1,CC(C)CCNCOc1c2ccccc2cc(=O)n1-c1ccc(OC=O)cc1
CC1=NCC(NC(=O)NCc2cccc(c2)Oc2ccc(cc2)-c2ccc3c(c2)OCO3)S1,AB_CDSOL,ABCSL03_21,AlvaBuilder,ChemDiv Soluble,AB_CDSOL03,1,CC1=NCC(NC(=O)NCc2cccc(Oc3ccc(-c4ccc5c(c4)OCO5)cc3)c2)S1,CC1=NCC(NC(=O)NCc2cccc(Oc3ccc(-c4ccc5c(c4)OCO5)cc3)c2)S1
OC1(COC2(CN(CCC3CC3)C2)C1)c1ccccc1-c1ccc(cc1)S(=O)(=O)CCC(=O)NF,AB_CDSOL,ABCSL03_22,AlvaBuilder,ChemDiv Soluble,AB_CDSOL03,1,O=C(CCS(=O)(=O)c1ccc(-c2ccccc2C2(O)COC3(CN(CCC4CC4)C3)C2)cc1)NF,O=C(CCS(=O)(=O)c1ccc(-c2ccccc2C2(O)COC3(CN(CCC4CC4)C3)C2)cc1)NF
FC(=O)C(=O)OCC1=CC=C(C(N1)=Nc1cccs1)c1cccs1,AB_CDSOL,ABCSL03_23,AlvaBuilder,ChemDiv Soluble,AB_CDSOL03,1,O=C(F)C(=O)OCc1ccc(-c2cccs2)c(=Nc2cccs2)[nH]1,O=C(F)C(=O)OCc1ccc(-c2cccs2)c(=Nc2cccs2)[nH]1
OC1(COC2(CN(CCC3CC3)C2)C1)OCc1cc(ccc1OCN=C1C=C1)C1=NC(=O)C2=C(CCCC2)N1,AB_CDSOL,ABCSL03_24,AlvaBuilder,ChemDiv Soluble,AB_CDSOL03,1,O=c1[nH]c(-c2ccc(OCN=c3cc3)c(COC3(O)COC4(CN(CCC5CC5)C4)C3)c2)nc2c1CCCC2,O=c1[nH]c(-c2ccc(OCN=c3cc3)c(COC3(O)COC4(CN(CCC5CC5)C4)C3)c2)nc2c1CCCC2
CN1CSC2=C(C3CC(=NO3)CC(Cc3ccccc3)OC=O)C(CC(=O)N2C1)c1ccc(cc1)CO,AB_CDSOL,ABCSL03_25,AlvaBuilder,ChemDiv Soluble,AB_CDSOL03,1,CN1CSC2=C(C3CC(CC(Cc4ccccc4)OC=O)=NO3)C(c3ccc(CO)cc3)CC(=O)N2C1,CN1CSC2=C(C3CC(CC(Cc4ccccc4)OC=O)=NO3)C(c3ccc(CO)cc3)CC(=O)N2C1
OCc1cc(on1)-c1ccc(cc1)C1C2C3CCCCC3(NC1=O)Oc1ccccc21,AB_CDSOL,ABCSL03_26,AlvaBuilder,ChemDiv Soluble,AB_CDSOL03,1,O=C1NC23CCCCC2C(c2ccccc2O3)C1c1ccc(-c2cc(CO)no2)cc1,O=C1NC23CCCCC2C(c2ccccc2O3)C1c1ccc(-c2cc(CO)no2)cc1
Cc1ccc(cc1)CC1(CC1)CN(CCNC=O)Cn1c(nc2ccccc12)CCCO,AB_CDSOL,ABCSL03_27,AlvaBuilder,ChemDiv Soluble,AB_CDSOL03,1,Cc1ccc(CC2(CN(CCNC=O)Cn3c(CCCO)nc4ccccc43)CC2)cc1,Cc1ccc(CC2(CN(CCNC=O)Cn3c(CCCO)nc4ccccc43)CC2)cc1
OCCCc1nc2ccccc2n1CN(CCNC=O)CC1(CC1)Cc1ccc(cc1)-c1cccc(c1)O,AB_CDSOL,ABCSL03_28,AlvaBuilder,ChemDiv Soluble,AB_CDSOL03,1,O=CNCCN(Cn1c(CCCO)nc2ccccc21)CC1(Cc2ccc(-c3cccc(O)c3)cc2)CC1,O=CNCCN(Cn1c(CCCO)nc2ccccc21)CC1(Cc2ccc(-c3cccc(O)c3)cc2)CC1
O=COC(CC1=NOC(C1)C1=NC(=O)C2=C(CCCC2)N1)Cc1ccccc1,AB_CDSOL,ABCSL03_29,AlvaBuilder,ChemDiv Soluble,AB_CDSOL03,1,O=COC(Cc1ccccc1)Cc1cc(C2=NC(=O)C3CCCCC3N2)on1,O=COC(Cc1ccccc1)Cc1cc(C2=NC(=O)C3CCCCC3N2)on1
CC1CS(=O)(=O)CC1C(Cc1ccccc1)C(C)(CC(F)(F)F)NC=O,AB_CDSOL,ABCSL03_30,AlvaBuilder,ChemDiv Soluble,AB_CDSOL03,1,CC1CS(=O)(=O)CC1C(Cc1ccccc1)C(C)(CC(F)(F)F)NC=O,CC1CS(=O)(=O)CC1C(Cc1ccccc1)C(C)(CC(F)(F)F)NC=O
Oc1ccc(cc1-c1ccccc1C1(O)COC2(CN(CCC3CC3)C2)C1)C1=NC(=O)C2=C(CCCC2)N1,AB_CDSOL,ABCSL03_31,AlvaBuilder,ChemDiv Soluble,AB_CDSOL03,1,O=c1[nH]c(-c2ccc(O)c(-c3ccccc3C3(O)COC4(CN(CCC5CC5)C4)C3)c2)nc2c1CCCC2,O=c1[nH]c(-c2ccc(O)c(-c3ccccc3C3(O)COC4(CN(CCC5CC5)C4)C3)c2)nc2c1CCCC2
CC(CC(NC(C)=O)C(=O)N=C1Nc2ccccc2N1)Cc1ccc(cc1)Br,AB_CDSOL,ABCSL03_32,AlvaBuilder,ChemDiv Soluble,AB_CDSOL03,1,CC(=O)NC(CC(C)Cc1ccc(Br)cc1)C(=O)N=c1[nH]c2ccccc2[nH]1,CC(=O)NC(CC(C)Cc1ccc(Br)cc1)C(=O)N=c1[nH]c2ccccc2[nH]1
Cc1ccc(cc1)CN=C1NC=Nc2c1nnn2C(=O)Nc1ccccc1,AB_CDSOL,ABCSL03_33,AlvaBuilder,ChemDiv Soluble,AB_CDSOL03,1,Cc1ccc(CN=c2[nH]cnc3c2nnn3C(=O)Nc2ccccc2)cc1,Cc1ccc(CN=c2[nH]cnc3c2nnn3C(=O)Nc2ccccc2)cc1
Cc1cccc(c1N=C1NC=Nc2c1nnn2C(=O)Nc1ccccc1)C,AB_CDSOL,ABCSL03_34,AlvaBuilder,ChemDiv Soluble,AB_CDSOL03,1,Cc1cccc(C)c1N=c1[nH]cnc2c1nnn2C(=O)Nc1ccccc1,Cc1cccc(C)c1N=c1[nH]cnc2c1nnn2C(=O)Nc1ccccc1
CC(C)CN(CC(CCc1ccccc1)COCN=C1NN=CS1)C(=O)CS(C)(=O)=O,AB_CDSOL,ABCSL03_35,AlvaBuilder,ChemDiv Soluble,AB_CDSOL03,1,CC(C)CN(CC(CCc1ccccc1)COCN=c1[nH]ncs1)C(=O)CS(C)(=O)=O,CC(C)CN(CC(CCc1ccccc1)COCN=c1[nH]ncs1)C(=O)CS(C)(=O)=O
FCC(CF)(CNC=O)c1nc(no1)CC(=O)Nc1ccc(cc1)Cl,AB_CDSOL,ABCSL03_36,AlvaBuilder,ChemDiv Soluble,AB_CDSOL03,1,O=CNCC(CF)(CF)c1nc(CC(=O)Nc2ccc(Cl)cc2)no1,O=CNCC(CF)(CF)c1nc(CC(=O)Nc2ccc(Cl)cc2)no1
FCC(CNC=O)(CC1CCC1)c1nc(no1)CC(=O)Nc1ccc(cc1)Cl,AB_CDSOL,ABCSL03_37,AlvaBuilder,ChemDiv Soluble,AB_CDSOL03,1,O=CNCC(CF)(CC1CCC1)c1nc(CC(=O)Nc2ccc(Cl)cc2)no1,O=CNCC(CF)(CC1CCC1)c1nc(CC(=O)Nc2ccc(Cl)cc2)no1
OCc1cccc(c1)C1CCN(CC1)CC(Cc1ccc(cc1)CCCC(=O)C1CCC1)NC=O,AB_CDSOL,ABCSL03_38,AlvaBuilder,ChemDiv Soluble,AB_CDSOL03,1,O=CNC(Cc1ccc(CCCC(=O)C2CCC2)cc1)CN1CCC(c2cccc(CO)c2)CC1,O=CNC(Cc1ccc(CCCC(=O)C2CCC2)cc1)CN1CCC(c2cccc(CO)c2)CC1
OC1C(c2cccs2)c2c(noc2CS)CC1(C=CCNC=O)C(F)(F)F,AB_CDSOL,ABCSL03_39,AlvaBuilder,ChemDiv Soluble,AB_CDSOL03,1,O=CNCC=CC1(C(F)(F)F)Cc2noc(CS)c2C(c2cccs2)C1O,O=CNCC=CC1(C(F)(F)F)Cc2noc(CS)c2C(c2cccs2)C1O
FC1N(C(=O)C21CCCCC2)c1ccc(cc1)-c1noc(n1)NC(=O)CS,AB_CDSOL,ABCSL03_40,AlvaBuilder,ChemDiv Soluble,AB_CDSOL03,1,O=C(CS)N=c1[nH]c(-c2ccc(N3C(=O)C4(CCCCC4)C3F)cc2)no1,O=C(CS)N=c1[nH]c(-c2ccc(N3C(=O)C4(CCCCC4)C3F)cc2)no1
CC1=NCC(NC(=O)n2nnc3c2N=CNC3=NCc2ccc(cc2)C2CCCCC2)S1,AB_CDSOL,ABCSL03_41,AlvaBuilder,ChemDiv Soluble,AB_CDSOL03,1,CC1=NCC(NC(=O)n2nnc3c(=NCc4ccc(C5CCCCC5)cc4)[nH]cnc32)S1,CC1=NCC(NC(=O)n2nnc3c(=NCc4ccc(C5CCCCC5)cc4)[nH]cnc32)S1
O=C(OCC1=CC=C(C(N1)=Nc1cccs1)c1cccs1)C1CCCO1,AB_CDSOL,ABCSL03_42,AlvaBuilder,ChemDiv Soluble,AB_CDSOL03,1,O=C(OCc1ccc(-c2cccs2)c(=Nc2cccs2)[nH]1)C1CCCO1,O=C(OCc1ccc(-c2cccs2)c(=Nc2cccs2)[nH]1)C1CCCO1
CC(C)CCNCOC1=C2C=CC=CC2=CC(=O)N1c1ccc(cc1)-n1cccn1,AB_CDSOL,ABCSL03_43,AlvaBuilder,ChemDiv Soluble,AB_CDSOL03,1,CC(C)CCNCOc1c2ccccc2cc(=O)n1-c1ccc(-n2cccn2)cc1,CC(C)CCNCOc1c2ccccc2cc(=O)n1-c1ccc(-n2cccn2)cc1
OCOCCc1ccccc1N1CCN(CC1)C(=O)NCCCC(=O)Nc1ccc(cc1)Cl,AB_CDSOL,ABCSL03_44,AlvaBuilder,ChemDiv Soluble,AB_CDSOL03,1,O=C(CCCNC(=O)N1CCN(c2ccccc2CCOCO)CC1)Nc1ccc(Cl)cc1,O=C(CCCNC(=O)N1CCN(c2ccccc2CCOCO)CC1)Nc1ccc(Cl)cc1
C1CC(CCO1)c1nc(no1)CNCc1ncc(cn1)-c1cccs1,AB_CDSOL,ABCSL03_45,AlvaBuilder,ChemDiv Soluble,AB_CDSOL03,1,c1csc(-c2cnc(CNCc3noc(C4CCOCC4)n3)nc2)c1,c1csc(-c2cnc(CNCc3noc(C4CCOCC4)n3)nc2)c1
CC(C)CCNCOC1=C2C=CC=CC2=CC(=O)N1c1ccc(cc1)C=CCNC(C)=O,AB_CDSOL,ABCSL03_46,AlvaBuilder,ChemDiv Soluble,AB_CDSOL03,1,CC(=O)NCC=Cc1ccc(-n2c(OCNCCC(C)C)c3ccccc3cc2=O)cc1,CC(=O)NCC=Cc1ccc(-n2c(OCNCCC(C)C)c3ccccc3cc2=O)cc1
O=C1N(C(C2=CSCCO2)C21CCCCC2)c1ccc(cc1)CC1=NNC(=S)C=C1,AB_CDSOL,ABCSL03_47,AlvaBuilder,ChemDiv Soluble,AB_CDSOL03,1,O=C1N(c2ccc(Cc3ccc(=S)[nH]n3)cc2)C(C2=CSCCO2)C12CCCCC2,O=C1N(c2ccc(Cc3ccc(=S)[nH]n3)cc2)C(C2=CSCCO2)C12CCCCC2
Cc1ccc(cc1-c1ccccc1C1(O)COC2(CN(CCCl)C2)C1)C1=NC(=O)C2=C(CCCC2)N1,AB_CDSOL,ABCSL03_48,AlvaBuilder,ChemDiv Soluble,AB_CDSOL03,1,Cc1ccc(-c2nc(=O)c3c([nH]2)CCCC3)cc1-c1ccccc1C1(O)COC2(CN(CCCl)C2)C1,Cc1ccc(-c2nc(=O)c3c([nH]2)CCCC3)cc1-c1ccccc1C1(O)COC2(CN(CCCl)C2)C1
O=C(CCC1=NNC(=NC1=O)Cc1ccc(cc1)C1CCCO1)NC1CC1,AB_CDSOL,ABCSL03_49,AlvaBuilder,ChemDiv Soluble,AB_CDSOL03,1,O=C(CCc1n[nH]c(Cc2ccc(C3CCCO3)cc2)nc1=O)NC1CC1,O=C(CCc1n[nH]c(Cc2ccc(C3CCCO3)cc2)nc1=O)NC1CC1
OCc1cc(on1)N1C(=O)C=C2C=CC=CC2=C1C1=CC(=O)Nc2ccccc12,AB_CDSOL,ABCSL03_50,AlvaBuilder,ChemDiv Soluble,AB_CDSOL03,1,O=c1cc(-c2c3ccccc3cc(=O)n2-c2cc(CO)no2)c2ccccc2[nH]1,O=c1cc(-c2c3ccccc3cc(=O)n2-c2cc(CO)no2)c2ccccc2[nH]1
Oc1cccc(c1)C(=O)NCC1(CCCCC1)CCN=C1NC(=NC2=C1CCOCC2)C1CCCC1,AB_CDSOL,ABCSL03_51,AlvaBuilder,ChemDiv Soluble,AB_CDSOL03,1,O=C(NCC1(CCN=c2[nH]c(C3CCCC3)nc3c2CCOCC3)CCCCC1)c1cccc(O)c1,O=C(NCC1(CCN=c2[nH]c(C3CCCC3)nc3c2CCOCC3)CCCCC1)c1cccc(O)c1
CC(CC(NC(C)=O)C(=O)N=C1Nc2ccccc2N1)Cc1ccc(cc1)C,AB_CDSOL,ABCSL03_52,AlvaBuilder,ChemDiv Soluble,AB_CDSOL03,1,CC(=O)NC(CC(C)Cc1ccc(C)cc1)C(=O)N=c1[nH]c2ccccc2[nH]1,CC(=O)NC(CC(C)Cc1ccc(C)cc1)C(=O)N=c1[nH]c2ccccc2[nH]1
CC(C)(Cc1n[nH]c(n1)-c1ccc(cc1)N1C(F)C2(CCCCC2)C1=O)NC(=O)CS,AB_CDSOL,ABCSL03_53,AlvaBuilder,ChemDiv Soluble,AB_CDSOL03,1,CC(C)(Cc1n[nH]c(-c2ccc(N3C(=O)C4(CCCCC4)C3F)cc2)n1)NC(=O)CS,CC(C)(Cc1n[nH]c(-c2ccc(N3C(=O)C4(CCCCC4)C3F)cc2)n1)NC(=O)CS
CCC(CCS)(CNC=O)c1nc(no1)CC(=O)Nc1ccc(cc1)Cl,AB_CDSOL,ABCSL03_54,AlvaBuilder,ChemDiv Soluble,AB_CDSOL03,1,CCC(CCS)(CNC=O)c1nc(CC(=O)Nc2ccc(Cl)cc2)no1,CCC(CCS)(CNC=O)c1nc(CC(=O)Nc2ccc(Cl)cc2)no1
CC(C)CCNCOC1=C2C=CC=CC2=CC(=O)N1c1nc2c(ccc[n]2n1)CO,AB_CDSOL,ABCSL03_55,AlvaBuilder,ChemDiv Soluble,AB_CDSOL03,1,CC(C)CCNCOc1c2ccccc2cc(=O)n1-c1nc2c(CO)cccn2n1,CC(C)CCNCOc1c2ccccc2cc(=O)n1-c1nc2c(CO)cccn2n1
O=C1N(OCN=C2NN=CS2)c2ccccc2Sc2ncccc12,AB_CDSOL,ABCSL03_56,AlvaBuilder,ChemDiv Soluble,AB_CDSOL03,1,O=C1c2cccnc2Sc2ccccc2N1OCN=c1[nH]ncs1,O=C1c2cccnc2Sc2ccccc2N1OCN=c1[nH]ncs1
Cc1cc(c(c(c1)C1CNC(C(=O)N1)(c1ccccc1)C(F)(F)F)O)Cl,AB_CDSOL,ABCSL03_57,AlvaBuilder,ChemDiv Soluble,AB_CDSOL03,1,Cc1cc(Cl)c(O)c(C2CNC(c3ccccc3)(C(F)(F)F)C(=O)N2)c1,Cc1cc(Cl)c(O)c(C2CNC(c3ccccc3)(C(F)(F)F)C(=O)N2)c1
CCc1ccc(cc1C)CC(=O)c1nc(n[nH]1)C1=NC(=O)c2c3c(sc2N1)CCC3,AB_CDSOL,ABCSL03_58,AlvaBuilder,ChemDiv Soluble,AB_CDSOL03,1,CCc1ccc(CC(=O)c2n[nH]c(-c3nc(=O)c4c5c(sc4[nH]3)CCC5)n2)cc1C,CCc1ccc(CC(=O)c2n[nH]c(-c3nc(=O)c4c5c(sc4[nH]3)CCC5)n2)cc1C
CC(C)N(C(C)CC1CS(=O)(=O)CC1C1=CC=C(C(N1)=Nc1cccs1)c1ccccc1)C(C)=O,AB_CDSOL,ABCSL03_59,AlvaBuilder,ChemDiv Soluble,AB_CDSOL03,1,CC(=O)N(C(C)C)C(C)CC1CS(=O)(=O)CC1c1ccc(-c2ccccc2)c(=Nc2cccs2)[nH]1,CC(=O)N(C(C)C)C(C)CC1CS(=O)(=O)CC1c1ccc(-c2ccccc2)c(=Nc2cccs2)[nH]1
CC1=NCC(NC(=O)NCc2cccc(c2)-c2ccc(cc2)CNC(=O)c2cccc(c2)NC=O)S1,AB_CDSOL,ABCSL03_60,AlvaBuilder,ChemDiv Soluble,AB_CDSOL03,1,CC1=NCC(NC(=O)NCc2cccc(-c3ccc(CNC(=O)c4cccc(NC=O)c4)cc3)c2)S1,CC1=NCC(NC(=O)NCc2cccc(-c3ccc(CNC(=O)c4cccc(NC=O)c4)cc3)c2)S1
CC(C)CCNCOC1=C2C=CC=CC2=CC(=O)N1N1CCSCC1,AB_CDSOL,ABCSL03_61,AlvaBuilder,ChemDiv Soluble,AB_CDSOL03,1,CC(C)CCNCOc1c2ccccc2cc(=O)n1N1CCSCC1,CC(C)CCNCOc1c2ccccc2cc(=O)n1N1CCSCC1
O=C(NCCC1(CCOCC1)C(=O)COC1C2C3CCCCC3(NC1=O)Oc1ccccc21)C1CC1,AB_CDSOL,ABCSL03_62,AlvaBuilder,ChemDiv Soluble,AB_CDSOL03,1,O=C(NCCC1(C(=O)COC2C(=O)NC34CCCCC3C2c2ccccc2O4)CCOCC1)C1CC1,O=C(NCCC1(C(=O)COC2C(=O)NC34CCCCC3C2c2ccccc2O4)CCOCC1)C1CC1
CC(=O)NCC1(CCCCC1)CCN=C1NC(=NC2=C1CCOCC2)C1CC1,AB_CDSOL,ABCSL03_63,AlvaBuilder,ChemDiv Soluble,AB_CDSOL03,1,CC(=O)NCC1(CCN=c2[nH]c(C3CC3)nc3c2CCOCC3)CCCCC1,CC(=O)NCC1(CCN=c2[nH]c(C3CC3)nc3c2CCOCC3)CCCCC1
FC1CC(=NO1)C(CC1=NC(=O)c2c(sc3c2CCC3)N1)(Cc1ccccc1F)OC=O,AB_CDSOL,ABCSL03_64,AlvaBuilder,ChemDiv Soluble,AB_CDSOL03,1,O=COC(Cc1nc(=O)c2c3c(sc2[nH]1)CCC3)(Cc1ccccc1F)C1=NOC(F)C1,O=COC(Cc1nc(=O)c2c3c(sc2[nH]1)CCC3)(Cc1ccccc1F)C1=NOC(F)C1
Clc1nnn(c1C1Cc2nc3sc4c(c3cc2CO1)N=CNC4=O)C1CCCC1,AB_CDSOL,ABCSL03_65,AlvaBuilder,ChemDiv Soluble,AB_CDSOL03,1,O=c1[nH]cnc2c1sc1nc3c(cc12)COC(c1c(Cl)nnn1C1CCCC1)C3,O=c1[nH]cnc2c1sc1nc3c(cc12)COC(c1c(Cl)nnn1C1CCCC1)C3
Cc1cc(c(c(c1)C1CNC(C(=O)N1)(c1ccccc1)C(F)(F)F)O)C,AB_CDSOL,ABCSL03_66,AlvaBuilder,ChemDiv Soluble,AB_CDSOL03,1,Cc1cc(C)c(O)c(C2CNC(c3ccccc3)(C(F)(F)F)C(=O)N2)c1,Cc1cc(C)c(O)c(C2CNC(c3ccccc3)(C(F)(F)F)C(=O)N2)c1
CNC(=O)CC(Cc1ccccc1)C(C)(Cc1ccc(cc1)CC1=NNC(=S)C=C1)NC=O,AB_CDSOL,ABCSL03_67,AlvaBuilder,ChemDiv Soluble,AB_CDSOL03,1,CNC(=O)CC(Cc1ccccc1)C(C)(Cc1ccc(Cc2ccc(=S)[nH]n2)cc1)NC=O,CNC(=O)CC(Cc1ccccc1)C(C)(Cc1ccc(Cc2ccc(=S)[nH]n2)cc1)NC=O
CN1CSC2=C(C(CC(=O)N2C1)c1ccc(cc1)CO)C1=NNC(=S)C=C1,AB_CDSOL,ABCSL03_68,AlvaBuilder,ChemDiv Soluble,AB_CDSOL03,1,CN1CSc2c(C3=NNC(=S)CC3)c(-c3ccc(CO)cc3)cc(=O)n2C1,CN1CSc2c(C3=NNC(=S)CC3)c(-c3ccc(CO)cc3)cc(=O)n2C1
FC1CC(=NO1)C(CC#N)(CC1=NC(=O)c2c(sc3c2CCC3)N1)OC=O,AB_CDSOL,ABCSL03_69,AlvaBuilder,ChemDiv Soluble,AB_CDSOL03,1,N#CCC(Cc1nc(=O)c2c3c(sc2[nH]1)CCC3)(OC=O)C1=NOC(F)C1,N#CCC(Cc1nc(=O)c2c3c(sc2[nH]1)CCC3)(OC=O)C1=NOC(F)C1
CC(C)N(C(C)CC1CS(=O)(=O)CC1CNC(=O)C1CCCCC1)C(C)=O,AB_CDSOL,ABCSL03_70,AlvaBuilder,ChemDiv Soluble,AB_CDSOL03,1,CC(=O)N(C(C)C)C(C)CC1CS(=O)(=O)CC1CNC(=O)C1CCCCC1,CC(=O)N(C(C)C)C(C)CC1CS(=O)(=O)CC1CNC(=O)C1CCCCC1
CCCOCCCc1ccccc1N1CNC(=NC1)N=C1Nc2ccccc2C(=N1)C,AB_CDSOL,ABCSL04_01,AlvaBuilder,ChemDiv Soluble,AB_CDSOL04,1,CCCOCCCc1ccccc1N1CN=C(N=c2nc(C)c3ccccc3[nH]2)NC1,CCCOCCCc1ccccc1N1CN=C(N=c2nc(C)c3ccccc3[nH]2)NC1
Cc1[nH]c(c(c1C)CCOC=O)CNC(=O)Nc1cccc(c1)N1CCCC1,AB_CDSOL,ABCSL04_02,AlvaBuilder,ChemDiv Soluble,AB_CDSOL04,1,Cc1[nH]c(CNC(=O)Nc2cccc(N3CCCC3)c2)c(CCOC=O)c1C,Cc1[nH]c(CNC(=O)Nc2cccc(N3CCCC3)c2)c(CCOC=O)c1C
COCC1=C(C=C(C)NC1=NNC=O)c1cc(ccc1N=C1NC=CS1)C,AB_CDSOL,ABCSL04_03,AlvaBuilder,ChemDiv Soluble,AB_CDSOL04,1,COCc1c(-c2cc(C)ccc2N=c2[nH]ccs2)cc(C)[nH]c1=NNC=O,COCc1c(-c2cc(C)ccc2N=c2[nH]ccs2)cc(C)[nH]c1=NNC=O
CCCN(C(CC)C1(CC(C)N(C1)c1ccccc1)C1=NC(=O)C(COC)(N1)c1ccccc1)C(=O)CS,AB_CDSOL,ABCSL04_04,AlvaBuilder,ChemDiv Soluble,AB_CDSOL04,1,CCCN(C(=O)CS)C(CC)C1(C2=NC(=O)C(COC)(c3ccccc3)N2)CC(C)N(c2ccccc2)C1,CCCN(C(=O)CS)C(CC)C1(C2=NC(=O)C(COC)(c3ccccc3)N2)CC(C)N(c2ccccc2)C1
CC1CC(=NC(=O)N1)c1cccc(c1Cl)C12CN3CC(CN(C1)C3C)(C2=O)c1ccccc1,AB_CDSOL,ABCSL04_05,AlvaBuilder,ChemDiv Soluble,AB_CDSOL04,1,CC1CC(c2cccc(C34CN5CC(c6ccccc6)(CN(C3)C5C)C4=O)c2Cl)=NC(=O)N1,CC1CC(c2cccc(C34CN5CC(c6ccccc6)(CN(C3)C5C)C4=O)c2Cl)=NC(=O)N1
CCc1[nH]c(c(c1CCOC=O)C)CC(=O)NN1CC2CC(C1)C1CCCC(=O)N1C2,AB_CDSOL,ABCSL04_06,AlvaBuilder,ChemDiv Soluble,AB_CDSOL04,1,CCc1[nH]c(CC(=O)NN2CC3CC(C2)C2CCCC(=O)N2C3)c(C)c1CCOC=O,CCc1[nH]c(CC(=O)NN2CC3CC(C2)C2CCCC(=O)N2C3)c(C)c1CCOC=O
CCCc1sc2c(c1C1CNC1)CCC(C2)OCC(=O)NN=C1Nc2ccccc2C(=N1)C,AB_CDSOL,ABCSL04_07,AlvaBuilder,ChemDiv Soluble,AB_CDSOL04,1,CCCc1sc2c(c1C1CNC1)CCC(OCC(=O)NN=c1nc(C)c3ccccc3[nH]1)C2,CCCc1sc2c(c1C1CNC1)CCC(OCC(=O)NN=c1nc(C)c3ccccc3[nH]1)C2
CC1=NC(Nc2ccccc12)=NC1=NCN(CN1)c1ccccc1CC1CC1,AB_CDSOL,ABCSL04_08,AlvaBuilder,ChemDiv Soluble,AB_CDSOL04,1,Cc1[nH]c(=NC2=NCN(c3ccccc3CC3CC3)CN2)nc2ccccc12,Cc1[nH]c(=NC2=NCN(c3ccccc3CC3CC3)CN2)nc2ccccc12
Cc1ccc(c(c1)-c1ccc2c(c1)NC(=O)C(CO)S2)-c1cc(cc(c1)COC=O)COC=O,AB_CDSOL,ABCSL04_09,AlvaBuilder,ChemDiv Soluble,AB_CDSOL04,1,Cc1ccc(-c2cc(COC=O)cc(COC=O)c2)c(-c2ccc3c(c2)NC(=O)C(CO)S3)c1,Cc1ccc(-c2cc(COC=O)cc(COC=O)c2)c(-c2ccc3c(c2)NC(=O)C(CO)S3)c1
CCCC(=O)CCCOCCCNCc1ccccc1C(=O)NCc1cccs1,AB_CDSOL,ABCSL04_10,AlvaBuilder,ChemDiv Soluble,AB_CDSOL04,1,CCCC(=O)CCCOCCCNCc1ccccc1C(=O)NCc1cccs1,CCCC(=O)CCCOCCCNCc1ccccc1C(=O)NCc1cccs1
CC1C(C2CC2)C(C)(CCOC=O)Cc2noc(c12)-c1ccc(cc1)OC(=O)CCC(N)=O,AB_CDSOL,ABCSL04_11,AlvaBuilder,ChemDiv Soluble,AB_CDSOL04,1,CC1c2c(noc2-c2ccc(OC(=O)CCC(N)=O)cc2)CC(C)(CCOC=O)C1C1CC1,CC1c2c(noc2-c2ccc(OC(=O)CCC(N)=O)cc2)CC(C)(CCOC=O)C1C1CC1
CC1CC(=NC(=O)N1)c1cccc(c1C1CC1)C12CN3CC(CN(C1)C3C)(C2=O)c1cnccn1,AB_CDSOL,ABCSL04_12,AlvaBuilder,ChemDiv Soluble,AB_CDSOL04,1,CC1CC(c2cccc(C34CN5CC(c6cnccn6)(CN(C3)C5C)C4=O)c2C2CC2)=NC(=O)N1,CC1CC(c2cccc(C34CN5CC(c6cnccn6)(CN(C3)C5C)C4=O)c2C2CC2)=NC(=O)N1
CC(Cc1ccccc1)Cc1ncc(n1C)C1CC(=O)c2c(oc(c2OCN)C)C1,AB_CDSOL,ABCSL04_13,AlvaBuilder,ChemDiv Soluble,AB_CDSOL04,1,Cc1oc2c(c1OCN)C(=O)CC(c1cnc(CC(C)Cc3ccccc3)n1C)C2,Cc1oc2c(c1OCN)C(=O)CC(c1cnc(CC(C)Cc3ccccc3)n1C)C2
CC1=CC(=C(N=C2NC=CC=C2)C(N1)=NNC=O)c1cc(ccc1N=C1NC=CS1)Br,AB_CDSOL,ABCSL04_14,AlvaBuilder,ChemDiv Soluble,AB_CDSOL04,1,Cc1cc(-c2cc(Br)ccc2N=c2[nH]ccs2)c(N=c2cccc[nH]2)c(=NNC=O)[nH]1,Cc1cc(-c2cc(Br)ccc2N=c2[nH]ccs2)c(N=c2cccc[nH]2)c(=NNC=O)[nH]1
